ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2022-10-10 09:59:43,2022-10-10 09:59:43,0.320,192.168.1.30,62.169.213.169,35306,443,TCP,...APRSF,0,0,115,21811,117,53457,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:43,2022-10-10 09:59:44,1.157,192.168.1.30,62.169.213.169,35308,443,TCP,...APRSF,0,0,115,21862,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:44,2022-10-10 09:59:44,0.329,192.168.1.30,62.169.213.169,35312,443,TCP,...APRSF,0,0,115,21973,120,53613,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:44,2022-10-10 09:59:45,0.383,192.168.1.30,62.169.213.169,35314,443,TCP,...APRSF,0,0,114,21800,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:45,2022-10-10 09:59:45,0.368,192.168.1.30,62.169.213.169,35316,443,TCP,...APRSF,0,0,114,21812,121,53665,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:45,2022-10-10 09:59:46,0.429,192.168.1.30,62.169.213.169,35318,443,TCP,...APRSF,0,0,112,21741,118,53509,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:46,2022-10-10 09:59:46,0.524,192.168.1.30,62.169.213.169,35322,443,TCP,...APRSF,0,0,111,21657,113,53249,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:46,2022-10-10 09:59:46,0.385,192.168.1.30,62.169.213.169,35324,443,TCP,...APRSF,0,0,112,21729,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:46,2022-10-10 09:59:47,0.494,192.168.1.30,62.169.213.169,35326,443,TCP,...APRSF,0,0,111,21632,113,53249,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:47,2022-10-10 09:59:47,0.404,192.168.1.30,62.169.213.169,35328,443,TCP,...APRSF,0,0,114,21756,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:47,2022-10-10 09:59:48,0.415,192.168.1.30,62.169.213.169,35330,443,TCP,...APRSF,0,0,112,21656,113,53249,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:48,2022-10-10 09:59:48,0.421,192.168.1.30,62.169.213.169,35332,443,TCP,...APRSF,0,0,111,21586,116,53405,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:48,2022-10-10 09:59:49,0.414,192.168.1.30,62.169.213.169,35334,443,TCP,...APRSF,0,0,114,21680,115,53139,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:49,2022-10-10 09:59:49,0.788,192.168.1.30,62.169.213.169,35336,443,TCP,...APRSF,0,0,112,21931,118,53521,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:49,2022-10-10 09:59:50,0.874,192.168.1.30,62.169.213.169,35338,443,TCP,...APRSF,0,0,115,21849,120,53625,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:50,2022-10-10 09:59:51,0.448,192.168.1.30,62.169.213.169,35340,443,TCP,...APRSF,0,0,111,21693,112,53197,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:51,2022-10-10 09:59:51,0.299,192.168.1.30,62.169.213.169,35342,443,TCP,...APRSF,0,0,111,21653,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:51,2022-10-10 09:59:51,0.342,192.168.1.30,62.169.213.169,35344,443,TCP,...APRSF,0,0,114,21794,116,53405,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:51,2022-10-10 09:59:52,0.407,192.168.1.30,62.169.213.169,35348,443,TCP,...APRSF,0,0,111,21580,116,53405,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:52,2022-10-10 09:59:52,0.350,192.168.1.30,62.169.213.169,35350,443,TCP,...APRSF,0,0,113,21704,113,53249,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:52,2022-10-10 09:59:52,0.300,192.168.1.30,62.169.213.169,35352,443,TCP,...APRSF,0,0,114,21821,116,53405,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:52,2022-10-10 09:59:53,0.328,192.168.1.30,62.169.213.169,35354,443,TCP,...APRSF,0,0,112,21651,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:53,2022-10-10 09:59:53,0.315,192.168.1.30,62.169.213.169,35356,443,TCP,...APRSF,0,0,114,21839,117,53457,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:53,2022-10-10 09:59:53,0.385,192.168.1.30,62.169.213.169,35358,443,TCP,...APRSF,0,0,111,21771,121,53665,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:53,2022-10-10 09:59:54,0.404,192.168.1.30,62.169.213.169,35360,443,TCP,...APRSF,0,0,111,21708,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:54,2022-10-10 10:00:01,7.164,192.168.1.30,62.169.213.169,35362,443,TCP,...AP.SF,0,0,18,3128,18,9091,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:54,2022-10-10 09:59:54,0.383,192.168.1.30,62.169.213.169,35364,443,TCP,...APRSF,0,0,111,21659,119,53561,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:54,2022-10-10 09:59:55,0.333,192.168.1.30,62.169.213.169,35366,443,TCP,...APRSF,0,0,111,21716,113,53249,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:55,2022-10-10 09:59:55,0.621,192.168.1.30,62.169.213.169,35368,443,TCP,...APRSF,0,0,111,21597,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:55,2022-10-10 09:59:56,1.189,192.168.1.30,62.169.213.169,35370,443,TCP,...APRSF,0,0,116,22208,121,54140,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:56,2022-10-10 09:59:57,0.595,192.168.1.30,62.169.213.169,35374,443,TCP,...APRSF,0,0,114,21785,112,53197,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:57,2022-10-10 09:59:57,0.336,192.168.1.30,62.169.213.169,35376,443,TCP,...APRSF,0,0,111,21656,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:57,2022-10-10 09:59:58,0.442,192.168.1.30,62.169.213.169,35378,443,TCP,...APRSF,0,0,112,21814,116,53405,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:58,2022-10-10 09:59:58,0.356,192.168.1.30,62.169.213.169,35380,443,TCP,...APRSF,0,0,111,21637,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:58,2022-10-10 09:59:59,0.397,192.168.1.30,62.169.213.169,35382,443,TCP,...APRSF,0,0,111,21595,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:59,2022-10-10 09:59:59,0.340,192.168.1.30,62.169.213.169,35384,443,TCP,...APRSF,0,0,112,21721,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:59,2022-10-10 09:59:59,0.356,192.168.1.30,62.169.213.169,35386,443,TCP,...APRSF,0,0,111,21574,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 09:59:59,2022-10-10 10:00:00,0.340,192.168.1.30,62.169.213.169,35388,443,TCP,...APRSF,0,0,111,21676,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:00,2022-10-10 10:00:00,0.327,192.168.1.30,62.169.213.169,35390,443,TCP,...APRSF,0,0,111,21683,117,53457,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:00,2022-10-10 10:00:01,0.934,192.168.1.30,62.169.213.169,35392,443,TCP,...APRSF,0,0,117,21965,126,59991,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:01,2022-10-10 10:00:01,0.367,192.168.1.30,62.169.213.169,35394,443,TCP,...APRSF,0,0,111,21996,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:01,2022-10-10 10:00:02,0.312,192.168.1.30,62.169.213.169,35396,443,TCP,...APRSF,0,0,111,21599,112,53197,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:02,2022-10-10 10:00:02,0.283,192.168.1.30,62.169.213.169,35398,443,TCP,...APRSF,0,0,114,22323,118,53509,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:02,2022-10-10 10:00:02,0.321,192.168.1.30,62.169.213.169,35400,443,TCP,...APRSF,0,0,111,22010,119,53561,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:02,2022-10-10 10:00:02,0.283,192.168.1.30,62.169.213.169,35402,443,TCP,...APRSF,0,0,111,22054,119,53661,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:02,2022-10-10 10:00:03,0.266,192.168.1.30,62.169.213.169,35404,443,TCP,...APRSF,0,0,111,21864,120,53613,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:03,2022-10-10 10:00:03,0.298,192.168.1.30,62.169.213.169,35406,443,TCP,...APRSF,0,0,111,21868,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:03,2022-10-10 10:00:03,0.331,192.168.1.30,62.169.213.169,35408,443,TCP,...APRSF,0,0,114,22096,118,53509,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:03,2022-10-10 10:00:04,0.348,192.168.1.30,62.169.213.169,35410,443,TCP,...APRSF,0,0,111,21966,114,53301,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:04,2022-10-10 10:00:04,0.323,192.168.1.30,62.169.213.169,35412,443,TCP,...APRSF,0,0,114,22260,119,53561,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:04,2022-10-10 10:00:04,0.290,192.168.1.30,62.169.213.169,35414,443,TCP,...APRSF,0,0,112,22054,115,53353,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
2022-10-10 10:00:04,2022-10-10 10:00:05,0.279,192.168.1.30,62.169.213.169,35416,443,TCP,...APRSF,0,0,115,22141,117,53457,0,0,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1970-01-01 02:00:00.000
